index=0,user_id=50154.0,Time Difference,Weight
http://www.sephora.com/affiliates.jsp?site=linkshare&url=http%3A%2F%2Fwww.sephora.com%2F%3Fom_mmc%3Daff-linkshare-redirect-AysPbYF8vuM%26c3ch%3DLinkshare%26c3nid%3DAysPbYF8vuM%26affid%3DAysPbYF8vuM-_FRCMEBjwC9HvEohLC46dw%26ranEAID%3DAysPbYF8vuM%26ranMID%3D2417%26ranSiteID%3DAysPbYF8vuM-_FRCMEBjwC9HvEohLC46dw%26ranLinkID%3D10-1%26browserdefault%3Dtrue&siteID=AysPbYF8vuM-_FRCMEBjwC9HvEohLC46dw,2016-10-05 15:28:40,4,3
https://www.ebates.com/sephora_4548-xfas?AutoLoginID=tRfNcmMRy0sJq6smr2i44Q%3D%3D&tb=yes&sourceName=toolbar&eeid=23509&store_url=http%3A%2F%2Fwww.sephora.com%2F,2016-10-05 15:28:38,4,3
http://www.sephora.com/,2016-10-05 15:28:36,4,3
https://mail.aol.com/webmail-std/en-us/suite?lang=en&locale=US,2016-10-04 21:26:18,5,2
https://mail.aol.com/webmail-std/en-us/suite?lang=en&locale=US,2016-10-04 21:24:38,5,2
http://www.goodhousekeeping.com/beauty-products/hair-dryers/a18559/best-travel-hair-dryers/,2016-10-04 21:21:11,5,2
http://www.goodhousekeeping.com/beauty-products/hair-dryers/a18559/best-travel-hair-dryers/,2016-10-04 21:19:53,5,2
http://www.goodhousekeeping.com/beauty-products/hair-dryers/a29840/t3-featherweight-journey-travel-hair-dryer/,2016-10-04 21:19:47,5,2
http://www.goodhousekeeping.com/beauty-products/hair-dryers/a18559/best-travel-hair-dryers/,2016-10-04 21:18:49,5,2
https://mail.aol.com/webmail-std/en-us/suite,2016-10-04 20:48:41,5,2
https://mail.aol.com/webmail-std/en-us/suite,2016-10-04 20:36:49,5,2
https://mail.aol.com/webmail-std/en-us/suite,2016-10-04 20:32:16,5,2
https://mail.aol.com/webmail-std/en-us/suite,2016-10-04 20:27:46,5,2
https://mail.aol.com/webmail-std/en-us/suite,2016-10-04 20:26:40,5,2
https://mail.aol.com/webmail-std/en-us/suite,2016-10-04 20:26:15,5,2
https://mail.aol.com/webmail-std/en-us/suite,2016-10-04 20:25:43,5,2
https://mail.aol.com/webmail-std/en-us/suite,2016-10-04 20:24:15,5,2
https://mail.aol.com/webmail-std/en-us/suite,2016-10-04 20:23:33,5,2
https://mail.aol.com/webmail-std/en-us/suite,2016-10-04 18:34:42,5,2
https://mail.aol.com/webmail-std/en-us/suite,2016-10-04 18:29:41,5,2
https://mail.aol.com/webmail-std/en-us/suite,2016-10-04 18:29:31,5,2
https://mail.aol.com/webmail-std/en-us/suite,2016-10-04 18:29:14,5,2
https://mail.aol.com/webmail-std/en-us/suite,2016-10-04 18:28:51,5,2
https://mail.aol.com/webmail-std/en-us/suite,2016-10-04 18:28:38,5,2
https://mail.aol.com/webmail-std/en-us/suite,2016-10-04 18:28:27,5,2
https://mail.aol.com/webmail-std/en-us/suite,2016-10-04 18:09:13,5,2
https://mail.aol.com/webmail-std/en-us/suite,2016-10-04 17:25:19,5,2
http://www.harpersbazaar.com/celebrity/latest/news/a18063/kim-kardashian-robbery-security-expert/,2016-10-04 17:21:55,5,2
https://mail.aol.com/webmail-std/en-us/suite,2016-10-04 17:20:26,5,2
https://mail.aol.com/webmail-std/en-us/suite,2016-10-04 17:16:12,5,2
https://mail.aol.com/webmail-std/en-us/suite,2016-10-02 22:31:00,7,0
https://mail.aol.com/webmail-std/en-us/suite?lang=en&locale=US,2016-10-02 22:14:13,7,0
https://mail.aol.com/webmail-std/en-us/suite?lang=en&locale=US,2016-10-02 22:11:52,7,0
https://mail.aol.com/webmail-std/en-us/suite,2016-10-02 21:59:58,7,0
https://mail.aol.com/webmail-std/en-us/suite?lang=en&locale=US,2016-10-02 21:36:07,7,0
https://mail.aol.com/webmail-std/en-us/suite?lang=en&locale=US,2016-10-02 21:33:47,7,0
https://mail.aol.com/webmail-std/en-us/suite?lang=en&locale=US,2016-10-02 20:54:16,7,0
