index=0,user_id=50406.0,Time Difference,Weight,Shopping Cart,Search,Shop,Coupon,Review,Publisher
http://www.byrdie.com/how-to-even-your-skin-tone?utm_source=newsletter&utm_medium=email&utm_campaign=byrdie+september+25+2016+even+skintone,11/9/2016,3,4,0,0,0,0,0,1
http://www.byrdie.com/best-fall-moisturizer?utm_source=newsletter&utm_medium=email&utm_campaign=byrdie+september+25+2016+even+skintone,11/9/2016,3,4,0,0,0,0,0,1
http://www.byrdie.com/best-celebrity-beauty-looks?utm_source=newsletter&utm_medium=email&utm_campaign=byrdie+september+25+2016+even+skintone,11/9/2016,3,4,0,0,0,0,0,1
http://www.byrdie.com/lose-weight-fast?utm_source=newsletter&utm_medium=email&utm_campaign=byrdie+september+26+2016+body+changes,11/9/2016,3,4,0,0,0,0,0,1
http://www.byrdie.com/best-celebrity-beauty-looks?utm_source=newsletter&utm_medium=email&utm_campaign=byrdie+september+25+2016+even+skintone,11/9/2016,3,4,0,0,0,0,0,1
http://www.byrdie.com/best-fall-moisturizer?utm_source=newsletter&utm_medium=email&utm_campaign=byrdie+september+25+2016+even+skintone,11/9/2016,3,4,0,0,0,0,0,1
http://www.byrdie.com/how-to-even-your-skin-tone?utm_source=newsletter&utm_medium=email&utm_campaign=byrdie+september+25+2016+even+skintone,11/9/2016,3,4,0,0,0,0,0,1
http://www.refinery29.com/healthy-living-tips-to-improve-skin?utm_content=everywhere&utm_medium=editorial&utm_campaign=160926-new-target-fall-home-collection&utm_source=email#slide,11/9/2016,3,4,0,0,0,0,0,1
http://www.byrdie.com/lose-weight-fast?utm_source=newsletter&utm_medium=email&utm_campaign=byrdie+september+26+2016+body+changes,11/9/2016,3,4,0,0,0,0,0,1
http://www.byrdie.com/drugstore-hair-moisturizing-masks-neutrogena-loreal/slide5,11/9/2016,3,4,0,0,0,0,0,1
http://www.byrdie.com/drugstore-hair-moisturizing-masks-neutrogena-loreal/slide5,11/9/2016,3,4,0,0,0,0,0,1
http://www.byrdie.com/drugstore-hair-moisturizing-masks-neutrogena-loreal/slide2,11/9/2016,3,4,0,0,0,0,0,1
http://www.byrdie.com/drugstore-hair-moisturizing-masks-neutrogena-loreal/slide1,11/9/2016,3,4,0,0,0,0,0,1
http://www.byrdie.com/drugstore-hair-moisturizing-masks-neutrogena-loreal?utm_source=newsletter&utm_medium=email&utm_campaign=byrdie+september+26+2016+body+changes,11/9/2016,3,4,0,0,0,0,0,1
http://www.byrdie.com/lose-weight-fast?utm_source=newsletter&utm_medium=email&utm_campaign=byrdie+september+26+2016+body+changes,11/9/2016,3,4,0,0,0,0,0,1
http://www.byrdie.com/unknown-beauty-brands?utm_source=newsletter&utm_medium=email&utm_campaign=byrdie+september+26+2016+body+changes,11/9/2016,3,4,0,0,0,0,0,1
http://www.byrdie.com/best-products-for-my-hair-type?utm_source=newsletter&utm_medium=email&utm_campaign=byrdie+september+26+2016+body+changes,11/9/2016,3,4,0,0,0,0,0,1
http://www.byrdie.com/blowout-hair-styles?utm_source=newsletter&utm_medium=email&utm_campaign=byrdie+september+26+2016+body+changes,11/9/2016,3,4,0,0,0,0,0,1
http://www.byrdie.com/drugstore-hair-moisturizing-masks-neutrogena-loreal?utm_source=newsletter&utm_medium=email&utm_campaign=byrdie+september+26+2016+body+changes,11/9/2016,3,4,0,0,0,0,0,1
http://www.byrdie.com/blowout-hair-styles?utm_source=newsletter&utm_medium=email&utm_campaign=byrdie+september+26+2016+body+changes,11/9/2016,3,4,0,0,0,0,0,1
http://www.byrdie.com/best-products-for-my-hair-type?utm_source=newsletter&utm_medium=email&utm_campaign=byrdie+september+26+2016+body+changes,11/9/2016,3,4,0,0,0,0,0,1
