index=0,user_id=50154.0,Time Difference,Weight,Shopping Cart,Search,Shop,Coupon,Review,Publisher
http://www.sephora.com/bye-bye-under-eye-full-coverage-anti-aging-waterproof-concealer-p411391?skuid=1868967&icid2=products%20grid:p411391&om_mmc=aff-linkshare-redirect-ayspbyf8vum&c3ch=linkshare&c3nid=ayspbyf8vum&affid=ayspbyf8vum-szhxjje1ke0sbbnrfy7rza&raneaid=ayspbyf8vum&ranmid=2417&ransiteid=ayspbyf8vum-szhxjje1ke0sbbnrfy7rza&ranlinkid=10-1&browserdefault=true,10/5/2016,4,3,0,0,0,0,0,0
http://www.sephora.com/affiliates.jsp?site=linkshare&url=http%3a%2f%2fwww.sephora.com%2fbye%2dbye%2dunder%2deye%2dfull%2dcoverage%2danti%2daging%2dwaterproof%2dconcealer%2dp411391%3fskuid%3d1868967%26icid2%3dproducts%2520grid%3ap411391%26om_mmc%3daff-linkshare-redirect-ayspbyf8vum%26c3ch%3dlinkshare%26c3nid%3dayspbyf8vum%26affid%3dayspbyf8vum-szhxjje1ke0sbbnrfy7rza%26raneaid%3dayspbyf8vum%26ranmid%3d2417%26ransiteid%3dayspbyf8vum-szhxjje1ke0sbbnrfy7rza%26ranlinkid%3d10-1%26browserdefault%3dtrue&siteid=ayspbyf8vum-szhxjje1ke0sbbnrfy7rza,10/5/2016,4,3,0,0,0,0,0,0
https://www.ebates.com/sephora_4548-xfas?autologinid=trfncmmry0sjq6smr2i44q%3d%3d&tb=yes&sourcename=toolbar&eeid=23509&store_url=http%3a%2f%2fwww.sephora.com%2fbye-bye-under-eye-full-coverage-anti-aging-waterproof-concealer-p411391%3fskuid%3d1868967%26icid2%3dproducts%2520grid%3ap411391,10/5/2016,4,3,0,0,0,1,0,0
http://www.sephora.com/bye-bye-under-eye-full-coverage-anti-aging-waterproof-concealer-p411391?skuid=1868967&icid2=products%20grid:p411391,10/5/2016,4,3,0,0,0,0,0,0
http://www.sephora.com/search/search.jsp?keyword=%22bye%20bye%22&mode=all,10/5/2016,4,3,0,0,0,0,0,0
http://www.sephora.com/bye-bye-under-eye-illumination-full-coverage-anti-aging-waterproof-concealer-p411402?skuid=1868280&icid2=products%20grid:p411402,10/5/2016,4,3,0,0,0,0,0,0
http://www.sephora.com/search/search.jsp?keyword=%22bye%20bye%22&mode=all,10/5/2016,4,3,0,0,0,0,0,0
http://www.sephora.com/bye-bye-under-eye-full-coverage-anti-aging-waterproof-concealer-p411391?skuid=1868967&icid2=products%20grid:p411391,10/5/2016,4,3,0,0,0,0,0,0
http://www.sephora.com/search/search.jsp?keyword=%22bye%20bye%22&mode=all,10/5/2016,4,3,0,0,0,0,0,0
http://www.sephora.com/bye-bye-under-eye-illumination-full-coverage-anti-aging-waterproof-concealer-p411402?skuid=1868280&icid2=products%20grid:p411402,10/5/2016,4,3,0,0,0,0,0,0
http://www.sephora.com/search/search.jsp?keyword=%22bye%20bye%22&mode=all,10/5/2016,4,3,0,0,0,0,0,0
http://www.sephora.com/,10/5/2016,4,3,0,0,0,0,0,0
http://www.sephora.com/,10/5/2016,4,3,0,0,0,0,0,0
https://mail.aol.com/webmail-std/en-us/suite,10/5/2016,4,3,0,0,0,0,0,0
https://www.sephora.com/profile/orderconfirmation/orderconfirmation.jsp,10/5/2016,4,3,0,0,0,0,0,0
https://www.sephora.com/profile/orderconfirmation/orderconfirmation.jsp,10/5/2016,4,3,0,0,0,0,0,0
https://www.sephora.com/profile/orderconfirmation/orderconfirmation.jsp,10/5/2016,4,3,0,0,0,0,0,0
https://www.sephora.com/checkout/shipaddress,10/5/2016,4,3,1,0,0,0,0,0
https://www.sephora.com/basket/basket.jsp,10/5/2016,4,3,1,0,0,0,0,0
https://www.sephora.com/profile/orders/orderdetail.jsp?orderid=5064139337,10/5/2016,4,3,0,0,0,0,0,0
