index=0	user_id=50406.0	Time Difference	Weight	
https://www.buzzfeed.com/sallytamarkin/some-of-my-best-foods-are-processed?utm_term=.gpn1KvdDz&utm_medium=email&utm_campaign=Health%20%20Beauty%20112&utm_content=Health%20%20Beauty%20112+CID_9fae844256d9cbad3ca78ccd39672f68&utm_source=BuzzFeed%20Newsletters#.es3G4DQR5	11/8/2016	4	3	
http://www.byrdie.com/how-to-tone-up-fast?utm_source=newsletter&utm_medium=email&utm_campaign=Byrdie+October+6+2016+Clearer+Skin	11/8/2016	4	3	
http://www.refinery29.com/beauty-innovator-awards/	11/8/2016	4	3	
https://www.buzzfeed.com/sallytamarkin/a-workout-challenge-from-buttsfeed?utm_term=.fflYXEo49&utm_medium=email&utm_campaign=Health%20%20Beauty%201026&utm_content=Health%20%20Beauty%201026+CID_2a695cfc0d9676ad9cb8a0fbf4f80f49&utm_source=BuzzFeed%20Newsletters#.yd82paYVR	11/8/2016	4	3	
http://www.refinery29.com/2016/09/123221/youtube-workout-videos?utm_source=email&utm_medium=editorial&utm_content=everywhere&utm_campaign=161018-halloween-makeup-tutorials-photos-diy#slide-4	11/8/2016	4	3	
https://www.buzzfeed.com/sallytamarkin/get-fit-bodyweight-exercises?utm_term=.kad6gyrXY&utm_medium=email&utm_campaign=Health%20%20Beauty%201022&utm_content=Health%20%20Beauty%201022+CID_683fc1084c572de27ee62e27e95205f8&utm_source=BuzzFeed%20Newsletters#.qbM61kArQ	11/8/2016	4	3	
https://www.buzzfeed.com/anniedaly/no-studio-required?utm_term=.ivwyKPNB7&utm_medium=email&utm_campaign=Health%20%20Beauty%20910&utm_content=Health%20%20Beauty%20910+CID_4897de33679c9cda957b8d465c9c389d&utm_source=BuzzFeed%20Newsletters#.ykqkXGErJ	11/8/2016	4	3	
http://www.byrdie.com/how-to-tone-up-fast?utm_source=newsletter&utm_medium=email&utm_campaign=Byrdie+October+6+2016+Clearer+Skin	11/8/2016	4	3	
https://www.buzzfeed.com/tolanishoneye/men-tell-us-what-its-really-like-to-be-black?utm_term=.ftjb6LN4e#.gvQb3YdeQ	11/8/2016	4	3	
http://www.byrdie.com/how-to-tone-up-fast?utm_source=newsletter&utm_medium=email&utm_campaign=Byrdie+October+6+2016+Clearer+Skin	11/8/2016	4	3	
https://www.buzzfeed.com/tolanishoneye/men-tell-us-what-its-really-like-to-be-black?utm_term=.ftjb6LN4e#.gvQb3YdeQ	11/8/2016	4	3	
http://www.byrdie.com/beauty-products-horoscope/slide31	11/8/2016	4	3	
http://www.byrdie.com/beauty-products-horoscope/slide31	11/8/2016	4	3	
http://www.byrdie.com/beauty-products-horoscope	11/8/2016	4	3	
http://www.byrdie.com/beauty-products-horoscope	11/8/2016	4	3	
http://www.sephora.com/	11/7/2016	5	2	
http://www.sephora.com/	11/7/2016	5	2	
https://www.sephora.com/basket/basket.jsp	11/7/2016	5	2	
http://www.refinery29.com/beauty-innovator-awards/	11/7/2016	5	2	
https://www.sephora.com/basket/basket.jsp	11/7/2016	5	2	
https://www.sephora.com/basket/basket.jsp	11/7/2016	5	2	
http://www.sephora.com/electric-pressed-pigment-palette-P385671?skuId=1593268	11/7/2016	5	2	
http://www.sephora.com/electric-pressed-pigment-palette-P385671?skuId=1593268	11/7/2016	5	2	
http://www.sephora.com/electric-pressed-pigment-palette-P385671?skuId=1593268	11/7/2016	5	2	
http://www.sephora.com/electric-pressed-pigment-palette-P385671?skuId=1593268	11/7/2016	5	2	
http://www.sephora.com/electric-pressed-pigment-palette-P385671?skuId=1593268	11/7/2016	5	2	
http://www.sephora.com/electric-pressed-pigment-palette-P385671?skuId=1593268	11/7/2016	5	2	
http://www.sephora.com/shopping-list	11/7/2016	5	2	
https://www.sephora.com/basket/basket.jsp	11/7/2016	5	2	
https://www.sephora.com/basket/basket.jsp	11/7/2016	5	2	
https://www.sephora.com/basket/basket.jsp	11/7/2016	5	2	
https://www.sephora.com/basket/basket.jsp	11/7/2016	5	2	
https://www.sephora.com/basket/basket.jsp	11/7/2016	5	2	
https://www.sephora.com/basket/basket.jsp	11/7/2016	5	2	
https://www.buzzfeed.com/sallytamarkin/some-of-my-best-foods-are-processed?utm_term=.gpn1KvdDz&utm_medium=email&utm_campaign=Health%20%20Beauty%20112&utm_content=Health%20%20Beauty%20112+CID_9fae844256d9cbad3ca78ccd39672f68&utm_source=BuzzFeed%20Newsletters#.es3G4DQR5	11/7/2016	5	2	
https://www.buzzfeed.com/sallytamarkin/some-of-my-best-foods-are-processed?utm_term=.gpn1KvdDz&utm_medium=email&utm_campaign=Health%20%20Beauty%20112&utm_content=Health%20%20Beauty%20112+CID_9fae844256d9cbad3ca78ccd39672f68&utm_source=BuzzFeed%20Newsletters#.es3G4DQR5	11/7/2016	5	2	
https://www.buzzfeed.com/sallytamarkin/some-of-my-best-foods-are-processed?utm_term=.gpn1KvdDz&utm_medium=email&utm_campaign=Health%20%20Beauty%20112&utm_content=Health%20%20Beauty%20112+CID_9fae844256d9cbad3ca78ccd39672f68&utm_source=BuzzFeed%20Newsletters#.es3G4DQR5	11/7/2016	5	2	
https://www.buzzfeed.com/sallytamarkin/some-of-my-best-foods-are-processed?utm_term=.gpn1KvdDz&utm_medium=email&utm_campaign=Health%20%20Beauty%20112&utm_content=Health%20%20Beauty%20112+CID_9fae844256d9cbad3ca78ccd39672f68&utm_source=BuzzFeed%20Newsletters#.es3G4DQR5	11/7/2016	5	2	
https://www.sephora.com/basket/basket.jsp	11/7/2016	5	2	
https://www.sephora.com/basket/basket.jsp	11/7/2016	5	2	
https://www.sephora.com/basket/basket.jsp	11/7/2016	5	2	
http://www.sephora.com/?om_mmc=aff-linkshare-redirect-AysPbYF8vuM&c3ch=Linkshare&c3nid=AysPbYF8vuM&affid=AysPbYF8vuM-E6wBWPLGdy77Z8KO8l6WDQ&ranEAID=AysPbYF8vuM&ranMID=2417&ranSiteID=AysPbYF8vuM-E6wBWPLGdy77Z8KO8l6WDQ&ranLinkID=10-1&browserdefault=true	11/7/2016	5	2	
http://www.sephora.com/?om_mmc=aff-linkshare-redirect-AysPbYF8vuM&c3ch=Linkshare&c3nid=AysPbYF8vuM&affid=AysPbYF8vuM-E6wBWPLGdy77Z8KO8l6WDQ&ranEAID=AysPbYF8vuM&ranMID=2417&ranSiteID=AysPbYF8vuM-E6wBWPLGdy77Z8KO8l6WDQ&ranLinkID=10-1&browserdefault=true	11/7/2016	5	2	
http://www.sephora.com/affiliates.jsp?site=linkshare&url=http%3A%2F%2Fwww.sephora.com%2F%3Fom_mmc%3Daff-linkshare-redirect-AysPbYF8vuM%26c3ch%3DLinkshare%26c3nid%3DAysPbYF8vuM%26affid%3DAysPbYF8vuM-E6wBWPLGdy77Z8KO8l6WDQ%26ranEAID%3DAysPbYF8vuM%26ranMID%3D2417%26ranSiteID%3DAysPbYF8vuM-E6wBWPLGdy77Z8KO8l6WDQ%26ranLinkID%3D10-1%26browserdefault%3Dtrue&siteID=AysPbYF8vuM-E6wBWPLGdy77Z8KO8l6WDQ	11/7/2016	5	2	
https://www.sephora.com/checkout/shipaddress	11/7/2016	5	2	
https://www.sephora.com/basket/basket.jsp?om_mmc=aff-linkshare-redirect-AysPbYF8vuM&c3ch=Linkshare&c3nid=AysPbYF8vuM&affid=AysPbYF8vuM-VomtJiofkE5DR4E729GMzA&ranEAID=AysPbYF8vuM&ranMID=2417&ranSiteID=AysPbYF8vuM-VomtJiofkE5DR4E729GMzA&ranLinkID=10-1&browserdefault=true	11/7/2016	5	2	
http://www.sephora.com/affiliates.jsp?site=linkshare&url=https%3A%2F%2Fwww.sephora.com%2Fbasket%2Fbasket.jsp%3Fom_mmc%3Daff-linkshare-redirect-AysPbYF8vuM%26c3ch%3DLinkshare%26c3nid%3DAysPbYF8vuM%26affid%3DAysPbYF8vuM-VomtJiofkE5DR4E729GMzA%26ranEAID%3DAysPbYF8vuM%26ranMID%3D2417%26ranSiteID%3DAysPbYF8vuM-VomtJiofkE5DR4E729GMzA%26ranLinkID%3D10-1%26browserdefault%3Dtrue&siteID=AysPbYF8vuM-VomtJiofkE5DR4E729GMzA	11/7/2016	5	2	
https://www.sephora.com/basket/basket.jsp?om_mmc=aff-linkshare-redirect-AysPbYF8vuM&c3ch=Linkshare&c3nid=AysPbYF8vuM&affid=AysPbYF8vuM-CyrxMQWRLsggpzhDS8SePw&ranEAID=AysPbYF8vuM&ranMID=2417&ranSiteID=AysPbYF8vuM-CyrxMQWRLsggpzhDS8SePw&ranLinkID=10-1&browserdefault=true	11/7/2016	5	2	
https://www.sephora.com/basket/basket.jsp?om_mmc=aff-linkshare-redirect-AysPbYF8vuM&c3ch=Linkshare&c3nid=AysPbYF8vuM&affid=AysPbYF8vuM-CyrxMQWRLsggpzhDS8SePw&ranEAID=AysPbYF8vuM&ranMID=2417&ranSiteID=AysPbYF8vuM-CyrxMQWRLsggpzhDS8SePw&ranLinkID=10-1&browserdefault=true	11/6/2016	6	1	
http://www.sephora.com/affiliates.jsp?site=linkshare&url=https%3A%2F%2Fwww.sephora.com%2Fbasket%2Fbasket.jsp%3Fom_mmc%3Daff-linkshare-redirect-AysPbYF8vuM%26c3ch%3DLinkshare%26c3nid%3DAysPbYF8vuM%26affid%3DAysPbYF8vuM-CyrxMQWRLsggpzhDS8SePw%26ranEAID%3DAysPbYF8vuM%26ranMID%3D2417%26ranSiteID%3DAysPbYF8vuM-CyrxMQWRLsggpzhDS8SePw%26ranLinkID%3D10-1%26browserdefault%3Dtrue&siteID=AysPbYF8vuM-CyrxMQWRLsggpzhDS8SePw	11/6/2016	6	1	
https://www.sephora.com/basket/basket.jsp	11/6/2016	6	1	
https://www.sephora.com/basket/basket.jsp	11/6/2016	6	1	
http://www.sephora.com/electric-pressed-pigment-palette-P385671?skuId=1593268	11/6/2016	6	1	
http://www.sephora.com/electric-pressed-pigment-palette-P385671?skuId=1593268	11/6/2016	6	1	
https://www.sephora.com/basket/basket.jsp	11/6/2016	6	1	
http://www.sephora.com/energie-de-vie-the-smoothing-glow-boosting-liquid-moisturizer-P409980?skuId=1789197	11/6/2016	6	1	
https://www.sephora.com/basket/basket.jsp	11/6/2016	6	1	
http://www.sephora.com/colorful-eyeshadow-shimmer-P377296?skuId=1679596	11/6/2016	6	1	
https://www.sephora.com/basket/basket.jsp	11/6/2016	6	1	
http://www.sephora.com/electric-pressed-pigment-palette-P385671?skuId=1593268	11/6/2016	6	1	
http://www.sephora.com/ombre-obsession-eyeshadow-palette-P400516?skuId=1713130	11/6/2016	6	1	
http://www.sephora.com/dinoplatz-lost-identity-lip-tint-P399182?skuId=1733294	11/6/2016	6	1	
http://www.sephora.com/lip-flip-shade-transformer-P406017?skuId=1801018	11/6/2016	6	1	
http://www.sephora.com/lip-flip-shade-transformer-P406017?skuId=1801026	11/6/2016	6	1	
http://www.sephora.com/greek-body-butters-on-go-P413620?skuId=1879907	11/6/2016	6	1	
http://www.sephora.com/lip-flip-shade-transformer-P406017?skuId=1801026	11/6/2016	6	1	
http://www.sephora.com/lip-flip-shade-transformer-P406017?skuId=1801018	11/6/2016	6	1	
http://www.sephora.com/dinoplatz-lost-identity-lip-tint-P399182?skuId=1733294	11/6/2016	6	1	
http://www.sephora.com/ombre-obsession-eyeshadow-palette-P400516?skuId=1713130	11/6/2016	6	1	
http://www.sephora.com/electric-pressed-pigment-palette-P385671?skuId=1593268	11/6/2016	6	1	
http://www.sephora.com/lip-flip-shade-transformer-P406017?skuId=1801026	11/6/2016	6	1	
http://www.sephora.com/greek-body-butters-on-go-P413620?skuId=1879907	11/6/2016	6	1	
http://www.sephora.com/lip-flip-shade-transformer-P406017?skuId=1801018	11/6/2016	6	1	
http://www.sephora.com/dinoplatz-lost-identity-lip-tint-P399182?skuId=1733294	11/6/2016	6	1	
https://www.sephora.com/basket/basket.jsp	11/6/2016	6	1	
http://www.sephora.com/ombre-obsession-eyeshadow-palette-P400516?skuId=1713130	11/6/2016	6	1	
http://www.sephora.com/ombre-obsession-eyeshadow-palette-P400516?skuId=1713130	11/6/2016	6	1	
http://www.sephora.com/electric-pressed-pigment-palette-P385671?skuId=1593268	11/6/2016	6	1	
http://www.sephora.com/electric-pressed-pigment-palette-P385671?skuId=1593268	11/6/2016	6	1	
https://www.sephora.com/basket/basket.jsp	11/6/2016	6	1	
http://www.sephora.com/ombre-obsession-eyeshadow-palette-P400516?skuId=1713130&icid2=products%20grid:p400516	11/6/2016	6	1	
http://www.sephora.com/electric-pressed-pigment-palette-P385671?skuId=1593268&icid2=products%20grid:p385671	11/6/2016	6	1	
http://www.sephora.com/ombre-obsession-eyeshadow-palette-P400516?skuId=1713130&icid2=products%20grid:p400516	11/6/2016	6	1	
http://www.sephora.com/electric-pressed-pigment-palette-P385671?skuId=1593268&icid2=products%20grid:p385671	11/6/2016	6	1	
http://www.sephora.com/modern-watercolors-eyes-palette-P403760?skuId=1770676&icid2=products%20grid:p403760	11/6/2016	6	1	
http://www.sephora.com/modern-watercolors-eyes-palette-P403760?skuId=1770676&icid2=products%20grid:p403760	11/6/2016	6	1	
http://www.sephora.com/search/saleResults.jsp?keyword=Sale&topNav=true	11/6/2016	6	1	
http://www.sephora.com/shadow-box-P395545?skuId=1694223&icid2=products%20grid:p395545	11/6/2016	6	1	
http://www.sephora.com/modern-watercolors-lip-gloss-set-P403758?skuId=1770684&icid2=products%20grid:p403758	11/6/2016	6	1	
http://www.sephora.com/shadow-box-P395545?skuId=1694223&icid2=products%20grid:p395545	11/6/2016	6	1	
http://www.sephora.com/modern-watercolors-lip-gloss-set-P403758?skuId=1770684&icid2=products%20grid:p403758	11/6/2016	6	1	
http://www.sephora.com/search/saleResults.jsp?keyword=Sale&topNav=true	11/6/2016	6	1	
http://www.sephora.com/shopping-list	11/6/2016	6	1	
http://www.sephora.com/junkie-vice-lipstick-palette-P412342?skuId=1860634	11/6/2016	6	1	
http://www.sephora.com/junkie-vice-lipstick-palette-P412342?skuId=1860634	11/6/2016	6	1	
http://www.sephora.com/shopping-list	11/6/2016	6	1	
http://www.sephora.com/shopping-list	11/6/2016	6	1	
http://www.sephora.com/shopping-list	11/6/2016	6	1	
http://www.sephora.com/whipped-argan-oil-body-butter-duo-P414116?skuId=1842889	11/6/2016	6	1	
http://www.sephora.com/greek-body-butters-on-go-P413620?skuId=1879907	11/6/2016	6	1	
http://www.sephora.com/whipped-argan-oil-body-butter-duo-P414116?skuId=1842889	11/6/2016	6	1	
http://www.sephora.com/greek-body-butters-on-go-P413620?skuId=1879907	11/6/2016	6	1	
http://www.sephora.com/whipped-argan-oil-body-butter-duo-P414116?skuId=1842889	11/6/2016	6	1	
http://www.sephora.com/shopping-list	11/6/2016	6	1	
https://www.sephora.com/basket/basket.jsp	11/6/2016	6	1	
http://www.sephora.com/hair-rescue-masks-on-go-P412417?skuId=1841071	11/6/2016	6	1	
http://www.sephora.com/greek-goddess-to-glow-P413616?skuId=1879899&icid2=products%20grid:p413616	11/6/2016	6	1	
http://www.sephora.com/best-bite-redux-P413251?skuId=1873991&icid2=products%20grid:p413251	11/6/2016	6	1	
http://www.sephora.com/lip-contour-set-P414175?skuId=1881416&icid2=products%20grid:p414175	11/6/2016	6	1	
http://www.sephora.com/gifts-for-men	11/6/2016	6	1	
http://www.sephora.com/mattified-lipstick-P406019?skuId=1800978&icid2=products%20grid%3Ap406019	11/6/2016	6	1	
https://www.sephora.com/basket/basket.jsp	11/6/2016	6	1	
http://www.sephora.com/huda-beauty-liquid-matte-lipstick-P411320?skuId=1860824&icid2=products%20grid:p411320	11/6/2016	6	1	
http://www.sephora.com/lipstick?sortBy=price%3A0%3A%3AP_PROD_NAME%3A0%3A%3AP_DEFAULT_SKU%3A1&currentPage=3	11/6/2016	6	1	
http://www.sephora.com/kiss-holiday-lipstick-collection	11/6/2016	6	1	
http://www.sephora.com/exclusive-products	11/6/2016	6	1	
http://www.sephora.com/mattified-lipstick-P406019?skuId=1800978&icid2=products%20grid:p406019	11/6/2016	6	1	
https://www.sephora.com/basket/basket.jsp	11/6/2016	6	1	
http://www.sephora.com/lip-flip-shade-transformer-P406017?skuId=1801018&icid2=products%20grid:p406017	11/6/2016	6	1	
http://www.sephora.com/huda-beauty-liquid-matte-lipstick-P411320?skuId=1860824&icid2=products%20grid:p411320	11/6/2016	6	1	
http://www.sephora.com/mattified-lipstick-P406019?skuId=1800978&icid2=products%20grid:p406019	11/6/2016	6	1	
http://www.sephora.com/lip-flip-shade-transformer-P406017?skuId=1801018&icid2=products%20grid:p406017	11/6/2016	6	1	
http://www.sephora.com/huda-beauty-liquid-matte-lipstick-P411320?skuId=1860824&icid2=products%20grid:p411320	11/6/2016	6	1	
http://www.sephora.com/lipstick	11/6/2016	6	1	
http://www.sephora.com/gifts-for-men	11/6/2016	6	1	
http://www.sephora.com/lipstick	11/6/2016	6	1	
http://www.sephora.com/kiss-holiday-lipstick-collection	11/6/2016	6	1	
http://www.sephora.com/kiss-holiday-lipstick-collection	11/6/2016	6	1	
http://www.sephora.com/exclusive-products	11/6/2016	6	1	
https://www.sephora.com/basket/basket.jsp	11/6/2016	6	1	
http://www.sephora.com/greek-goddess-to-glow-P413616?skuId=1879899&icid2=products%20grid:p413616	11/6/2016	6	1	
http://www.sephora.com/best-bite-redux-P413251?skuId=1873991&icid2=products%20grid:p413251	11/6/2016	6	1	
http://www.sephora.com/lip-contour-set-P414175?skuId=1881416&icid2=products%20grid:p414175	11/6/2016	6	1	
http://www.sephora.com/exclusive-products	11/6/2016	6	1	
http://www.sephora.com/rouge-exclusives	11/6/2016	6	1	
http://www.sephora.com/kiss-holiday-lipstick-collection	11/6/2016	6	1	
http://www.sephora.com/exclusive-products	11/6/2016	6	1	
http://www.sephora.com/rouge-exclusives?searchTerm=VIB%20Rouge%20Exclusives	11/6/2016	6	1	
https://www.sephora.com/profile/beautyInsider/	11/6/2016	6	1	
http://www.sephora.com/	11/6/2016	6	1	
http://www.sephora.com/bite-beauty?icid2=products_bottom_link_Bite%20Beauty_1	11/6/2016	6	1	
http://www.sephora.com/search/search.jsp?keyword=Sephora%20Exclusives&mode=all	11/6/2016	6	1	
http://www.sephora.com/value-sets?icid2=HomePage_QuickLink_ValueSets_01.06.15_Link	11/6/2016	6	1	
http://www.sephora.com/	11/6/2016	6	1	
http://www.sephora.com/	11/6/2016	6	1	
http://www.sephora.com/hair-rescue-masks-on-go-P412417?skuId=1841071	11/6/2016	6	1	
http://www.sephora.com/glow-for-it-P411610?skuId=1859396	11/6/2016	6	1	
http://www.sephora.com/glow-for-it-P411610?skuId=1859396	11/6/2016	6	1	
https://www.sephora.com/basket/basket.jsp	11/6/2016	6	1	
http://www.sephora.com/	11/6/2016	6	1	
https://www.buzzfeed.com/sallytamarkin/some-of-my-best-foods-are-processed?utm_term=.gpn1KvdDz&utm_medium=email&utm_campaign=Health%20%20Beauty%20112&utm_content=Health%20%20Beauty%20112+CID_9fae844256d9cbad3ca78ccd39672f68&utm_source=BuzzFeed%20Newsletters#.es3G4DQR5	11/6/2016	6	1	
index=1	user_id=50738.0	Time Difference	Weight	
http://www.wetnwildbeauty.com/face/highlight-contour/megaglotm-highlighting-powder.html	11/24/2016	0	7	
https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=wet%20n%20wild%20black%20friday%20sale	11/24/2016	0	7	
http://www.wetnwildbeauty.com/face/highlight-contour/megaglotm-highlighting-powder.html	11/24/2016	0	7	
http://www.wetnwildbeauty.com/face/cheeks/color-icon-blush.html	11/24/2016	0	7	
http://www.wetnwildbeauty.com/eyes/shadow/limited-editions-spring-collection-color-icontm-eyeshadow-trio-html.html	11/24/2016	0	7	
http://www.wetnwildbeauty.com/eyes/shadow/color-icon-eye-shadow-single.html	11/24/2016	0	7	
http://www.wetnwildbeauty.com/eyes/shadow/color-icon-eyeshadow-collection.html	11/24/2016	0	7	
https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=wet%20n%20wild%20black%20friday%20sale	11/24/2016	0	7	
https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=wet%20n%20wild%20black%20friday%20sale	11/24/2016	0	7	
http://www.wetnwildbeauty.com/eyes/shadow/limited-editions-spring-collection-color-icontm-eyeshadow-trio-html.html	11/24/2016	0	7	
http://www.wetnwildbeauty.com/eyes/shadow/color-icon-eye-shadow-single.html	11/24/2016	0	7	
http://www.wetnwildbeauty.com/eyes/shadow/color-icon-eyeshadow-collection.html	11/24/2016	0	7	
http://www.wetnwildbeauty.com/eyes/shadow/color-icon-eyeshadow-collection.html	11/24/2016	0	7	
http://www.wetnwildbeauty.com/eyes/shadow/color-icon-eye-shadow-single.html	11/24/2016	0	7	
http://www.wetnwildbeauty.com/eyes/shadow/limited-editions-spring-collection-color-icontm-eyeshadow-trio-html.html	11/24/2016	0	7	
http://www.wetnwildbeauty.com/face/cheeks/color-icon-blush.html	11/24/2016	0	7	
http://www.wetnwildbeauty.com/face/highlight-contour/megaglotm-highlighting-powder.html	11/24/2016	0	7	
https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=wet%20n%20wild%20black%20friday%20sale	11/24/2016	0	7	
http://www.byrdie.com/makeup-artists-drugstore?utm_source=viraltag&utm_medium=owned-social	11/24/2016	0	7	
http://www.byrdie.com/makeup-artists-drugstore?utm_source=viraltag&utm_medium=owned-social	11/24/2016	0	7	
http://www.byrdie.com/makeup-artists-drugstore?utm_source=viraltag&utm_medium=owned-social	11/24/2016	0	7	
https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=wet%20n%20wild%20black%20friday%20sale	11/24/2016	0	7	
http://www.sephora.com/eyeshadow	11/24/2016	0	7	
http://www.sephora.com/eyeshadow	11/24/2016	0	7	
http://www.sephora.com/	11/24/2016	0	7	
http://www.sephora.com/	11/24/2016	0	7	
http://www.sephora.com/	11/24/2016	0	7	
https://www.buzzfeed.com/augustafalletta/best-makeup-brands?utm_term=.nmKD6YZrA#.iyGnG2wEo	11/24/2016	0	7	
http://www.wetnwildbeauty.com/eyes/shadow/color-icon-eyeshadow-collection.html	11/24/2016	0	7	
http://www.wetnwildbeauty.com/accessories/brushes/brush-bundle.html	11/24/2016	0	7	
http://www.wetnwildbeauty.com/accessories/brushes.html	11/24/2016	0	7	
http://www.wetnwildbeauty.com/face/highlight-contour/megaglotm-highlighting-powder.html	11/24/2016	0	7	
http://www.wetnwildbeauty.com/face/highlight-contour.html	11/24/2016	0	7	
http://www.wetnwildbeauty.com/face/glitter.html	11/24/2016	0	7	
http://www.wetnwildbeauty.com/face/powder.html	11/24/2016	0	7	
http://www.wetnwildbeauty.com/face/cheeks/color-icon-blush.html	11/24/2016	0	7	
http://www.wetnwildbeauty.com/face/cheeks.html	11/24/2016	0	7	
http://www.wetnwildbeauty.com/eyes/shadow/limited-editions-spring-collection-color-icontm-eyeshadow-trio-html.html	11/24/2016	0	7	
http://www.wetnwildbeauty.com/eyes/shadow/color-icon-eye-shadow-single.html	11/24/2016	0	7	
http://www.wetnwildbeauty.com/eyes/shadow/color-icon-eyeshadow-collection.html	11/24/2016	0	7	
http://www.wetnwildbeauty.com/eyes/shadow.html	11/24/2016	0	7	
http://www.wetnwildbeauty.com/	11/24/2016	0	7	
http://www.wetnwildbeauty.com/	11/24/2016	0	7	
http://www.wetnwildbeauty.com/limited-editions/megaglotm-highlighting-powder.html	11/24/2016	0	7	
http://www.wetnwildbeauty.com/	11/24/2016	0	7	
https://www.buzzfeed.com/augustafalletta/best-makeup-brands?utm_term=.nmKD6YZrA#.iyGnG2wEo	11/24/2016	0	7	
http://www.wetnwildbeauty.com/	11/24/2016	0	7	
https://www.google.com/search?q=wet+n+wild&oq=wet+n+&aqs=chrome.0.0j69i57j69i59j0l3.1278j0j7&sourceid=chrome&ie=UTF-8	11/24/2016	0	7	
https://www.google.com/search?q=wet+n+wild&oq=wet+n+&aqs=chrome.0.0j69i57j69i59j0l3.1278j0j7&sourceid=chrome&ie=UTF-8	11/24/2016	0	7	
http://www.temptalia.com/sephora-black-friday-2016-10-15-20-deals/	11/24/2016	0	7	
http://www.temptalia.com/sephora-black-friday-2016-10-15-20-deals/	11/24/2016	0	7	
http://www.temptalia.com/black-friday-cyber-monday-2016-beauty-makeup-sales-coupon-codes-deals/	11/24/2016	0	7	
http://www.temptalia.com/black-friday-cyber-monday-2016-beauty-makeup-sales-coupon-codes-deals/	11/24/2016	0	7	
http://www.temptalia.com/black-friday-cyber-monday-2016-beauty-makeup-sales-coupon-codes-deals/	11/24/2016	0	7	
http://www.temptalia.com/black-friday-cyber-monday-2016-beauty-makeup-sales-coupon-codes-deals/	11/24/2016	0	7	
http://www.temptalia.com/black-friday-cyber-monday-2016-beauty-makeup-sales-coupon-codes-deals/	11/24/2016	0	7	
https://www.buzzfeed.com/augustafalletta/best-makeup-brands?utm_term=.nmKD6YZrA#.iyGnG2wEo	11/24/2016	0	7	
https://www.buzzfeed.com/augustafalletta/best-makeup-brands?utm_term=.nmKD6YZrA#.iyGnG2wEo	11/24/2016	0	7	
http://www.refinery29.com/2016/11/130459/black-friday-beauty-sales-2016?utm_source=email&utm_medium=editorial&utm_content=everywhere&utm_campaign=161123-netflix-leaving-december-2016#slide	11/24/2016	0	7	
http://www.refinery29.com/2016/11/130956/sephora-secret-app-sale?utm_source=email&utm_medium=editorial&utm_content=everywhere&utm_campaign=161123-netflix-leaving-december-2016	11/24/2016	0	7	
http://www.refinery29.com/2016/11/130956/sephora-secret-app-sale?utm_source=email&utm_medium=editorial&utm_content=everywhere&utm_campaign=161123-netflix-leaving-december-2016	11/24/2016	0	7	
http://thezoereport.com/beauty/celebrity-beauty/chrissy-teigen-makeup-american-music-awards-2016/?utm_content=secondary&utm_source=Sailthru&utm_medium=email&utm_campaign=11/23%20TZR:%20How%20To%20Dress%20Up%20Your%20Leggings%20For%20Holiday%20Events:%20Gucci%20Safilo&utm_term=thezoereport-engaged%20only#slide-3	11/24/2016	0	7	
http://thezoereport.com/beauty/celebrity-beauty/chrissy-teigen-makeup-american-music-awards-2016/?utm_content=secondary&utm_source=Sailthru&utm_medium=email&utm_campaign=11/23%20TZR:%20How%20To%20Dress%20Up%20Your%20Leggings%20For%20Holiday%20Events:%20Gucci%20Safilo&utm_term=thezoereport-engaged%20only	11/24/2016	0	7	
http://www.refinery29.com/2016/11/130459/black-friday-beauty-sales-2016?utm_source=email&utm_medium=editorial&utm_content=everywhere&utm_campaign=161123-netflix-leaving-december-2016#slide	11/24/2016	0	7	
http://www.refinery29.com/2016/11/130956/sephora-secret-app-sale?utm_source=email&utm_medium=editorial&utm_content=everywhere&utm_campaign=161123-netflix-leaving-december-2016	11/24/2016	0	7	
http://thezoereport.com/beauty/celebrity-beauty/chrissy-teigen-makeup-american-music-awards-2016/?utm_content=secondary&utm_source=Sailthru&utm_medium=email&utm_campaign=11/23%20TZR:%20How%20To%20Dress%20Up%20Your%20Leggings%20For%20Holiday%20Events:%20Gucci%20Safilo&utm_term=thezoereport-engaged%20only	11/24/2016	0	7	
http://www.cosmopolitan.com/style-beauty/fashion/a8357201/chrissy-teigen-defended-ama-dress/?src=nl&mag=cos&list=nl_chg_news&date=110116	11/23/2016	1	6	
https://www.walgreens.com/store/c/wet-n-wild-start-to-finish-set-5-piece/ID=prod6338913-product	11/23/2016	1	6	
https://www.walgreens.com/store/c/wet-n-wild-start-to-finish-set-5-piece/ID=prod6338913-product	11/23/2016	1	6	
